word,original_forms,length,frequency,log_frequency,difficulty,skip_probability,regression_probability,total_occurrences
young,"Young,, young,",5,243.18000000000006,2.385927854125336,0.7830974678067872,0.30434782608695654,0.08695652173913043,23
job,job,3,413.0,2.615950051656401,0.7621863589403272,0.45454545454545453,0.0,11
busboy,busboy,6,1.69,0.22788670461367347,0.9792830268533024,0.09090909090909091,0.0,11
at,"At, at",2,3217.1000000000013,3.507464560676019,0.6811395853930846,0.6675257731958762,0.10051546391752578,388
famous,famous,6,45.01999999999999,1.6534054906645,0.8496904099395907,0.34285714285714286,0.18571428571428572,70
disco,disco,5,5.759999999999999,0.760422483423212,0.9308706833251624,0.0,0.09090909090909091,11
studio,Studio,6,23.329999999999995,1.3679147387937525,0.8756441146551134,0.09090909090909091,0.36363636363636365,11
54,54.,2,1.0,0.0,1.0,0.0,0.0,11
married,married,7,238.4900000000006,2.377470173582138,0.783866347856171,0.2926829268292683,0.24390243902439024,123
actress,"Actress, actress, actress.",7,16.019999999999985,1.204662511748221,0.8904852262047072,0.2717391304347826,0.15217391304347827,92
kim,Kim,3,30.160000000000004,1.4794313371977361,0.8655062420729329,0.5454545454545454,0.09090909090909091,11
basinger,Basinger,8,1.0,0.0,1.0,0.18181818181818182,0.45454545454545453,11
1993,"1993, 1993)",4,1.0,0.0,1.0,0.2608695652173913,0.17391304347826086,23
2002,"2002), 2002.",4,1.0,0.0,1.0,0.36363636363636365,0.09090909090909091,33
liberal,liberal,7,3.98,0.5998830720736877,0.9454651752660284,0.2727272727272727,0.13636363636363635,22
democrat,"Democrat, Democrat,",8,1.69,0.22788670461367358,0.9792830268533024,0.17391304347826086,0.0,23
always,always,6,655.25,2.816407029618638,0.7439629973073966,0.2727272727272727,0.09090909090909091,11
active,active,6,11.449999999999996,1.058805486675907,0.9037449557567357,0.17391304347826086,0.08695652173913043,23
frequently,frequently,10,3.2700000000000005,0.5145477526602862,0.953222931576338,0.18181818181818182,0.18181818181818182,11
rumored,rumored,7,1.16,0.06445798922691846,0.9941401827975529,0.18181818181818182,0.09090909090909091,11
candidate,"candidate, candidate.",9,8.509999999999994,0.9299295600845879,0.9154609490832187,0.2127659574468085,0.10638297872340426,47
public,public,6,71.08000000000001,1.8517474191332643,0.8316593255333398,0.5454545454545454,0.2727272727272727,11
office,"Office, office, office.",6,203.89999999999978,2.3094172257781365,0.7900529794747153,0.24285714285714285,0.08571428571428572,70
particular,"particular,",10,27.9,1.445604203273598,0.8685814360660367,0.0,0.0,11
most,most,4,350.7599999999994,2.5450100614050637,0.7686354489631754,0.4268292682926829,0.08536585365853659,82
frequent,frequent,8,2.75,0.4393326938302628,0.9600606641972488,0.09090909090909091,0.09090909090909091,11
hosts,hosts,5,1.8799999999999992,0.27415784926367975,0.9750765591578472,0.2727272727272727,0.0,11
saturday,Saturday,8,47.51,1.6767850304192045,0.8475649972346173,0.36363636363636365,0.13636363636363635,22
night,Night,5,866.0400000000004,2.9375379513453983,0.7329510953322363,0.6363636363636364,0.09090909090909091,22
live,"Live, Live,",4,344.5900000000001,2.5373026700712837,0.769336120902611,0.5454545454545454,0.13636363636363635,22
leading,"Leading, leading",7,20.86000000000001,1.3193143040905115,0.880062335991771,0.2857142857142857,0.11428571428571428,35
show,"Show""., show",4,488.3500000000002,2.6887311920547985,0.7555698916313818,0.2857142857142857,0.05714285714285714,35
eleven,eleven,6,12.98,1.1132746924643506,0.8987932097759684,0.36363636363636365,0.09090909090909091,11
times,"times, times,",5,220.0200000000002,2.3424621603442457,0.7870488945141599,0.38235294117647056,0.08823529411764706,34
making,making,6,222.53000000000003,2.34738856792903,0.7866010392791796,0.4782608695652174,0.30434782608695654,23
cameo,cameo,5,0.47000000000000003,-0.3279021420642827,1.0298092856422076,0.391304347826087,0.13043478260869565,23
appearances,appearances,11,3.060000000000002,0.4857214264815798,0.955843506683493,0.13043478260869565,0.0,46
regularly,regularly.,9,3.37,0.5276299008713387,0.9520336453753331,0.0,0.0,11
played,played,6,56.26999999999999,1.7502769151539908,0.8408839168041815,0.21818181818181817,0.23636363636363636,55
barrett,Barrett,7,1.0,0.0,1.0,0.18181818181818182,0.18181818181818182,11
travis,Travis,6,13.78,1.1392492175716067,0.8964318893116718,0.18181818181818182,0.09090909090909091,11
about,about,5,3631.490000000001,3.5600848525864137,0.6763559224921446,0.5454545454545454,0.21212121212121213,33
alamo,Alamo,5,1.43,0.15533603746506183,0.9858785420486309,0.36363636363636365,0.0,11
called,called,6,340.02000000000027,2.5315044630251395,0.7698632306340788,0.45714285714285713,0.2857142857142857,35
thirteen,Thirteen,8,5.25,0.7201593034059569,0.9345309724176403,0.5454545454545454,0.36363636363636365,11
days,Days,4,305.73,2.485338056309353,0.7740601766991498,0.18181818181818182,0.2727272727272727,11
glory,Glory.,5,21.490000000000006,1.3322364154914434,0.878887598591687,0.0,0.0,11
1998,"1998), 1998,",4,1.0,0.0,1.0,0.34285714285714286,0.17142857142857143,35
began,began,5,32.51,1.5120169694961254,0.8625439118639882,0.22857142857142856,0.17142857142857143,35
narrating,narrating,9,0.29,-0.537602002101044,1.0488729092819131,0.09090909090909091,0.09090909090909091,11
version,version,7,16.240000000000002,1.2105860249051565,0.8899467250086222,0.18181818181818182,0.09090909090909091,11
childrens,children's,9,1.0,0.0,1.0,0.09090909090909091,0.09090909090909091,11
series,series,6,20.160000000000014,1.3044905277734862,0.8814099520205915,0.36231884057971014,0.2028985507246377,69
tank,Tank,4,25.61000000000001,1.4084095784684296,0.8719627655937792,0.36363636363636365,0.18181818181818182,11
engine,Engine,6,31.88,1.503518312724075,0.863316517025084,0.18181818181818182,0.18181818181818182,11
friends,"Friends., friends, friends,",7,305.4500000000003,2.4849401294680287,0.7740963518665427,0.2391304347826087,0.15217391304347827,46
infamous,infamous,8,2.2400000000000007,0.3502480183341628,0.9681592710605306,0.18181818181818182,0.36363636363636365,11
1994,"(1994)., 1994",4,1.0,0.0,1.0,0.13043478260869565,0.08695652173913043,23
appearance,appearance,10,11.590000000000002,1.064083435963596,0.9032651421851277,0.18181818181818182,0.09090909090909091,11
potrays,potrays,7,1.0,0.0,1.0,0.5454545454545454,0.18181818181818182,11
mr,Mr.,2,1178.3899999999999,3.0712890483599935,0.7207919046945461,0.5454545454545454,0.0,11
armstrong,"Armstrong,",9,5.18,0.714329759745233,0.9350609309322515,0.18181818181818182,0.09090909090909091,11
scoutmaster,scoutmaster,11,0.22000000000000003,-0.6575773191777936,1.0597797562888902,0.18181818181818182,0.09090909090909091,11
pedophile,"pedophile,",9,1.3499999999999999,0.13033376849500614,0.9881514755913632,0.5454545454545454,0.2727272727272727,11
rips,rips,4,1.3499999999999999,0.13033376849500614,0.9881514755913632,0.36363636363636365,0.09090909090909091,11
shirt,shirt,5,46.37,1.6662370958958044,0.8485239003731085,0.36363636363636365,0.2727272727272727,11
puts,puts,4,24.0,1.3802112417116061,0.8745262507534903,0.5454545454545454,0.09090909090909091,11
mouth,mouth,5,104.41,2.0187420957623816,0.8164779912943291,0.36363636363636365,0.18181818181818182,11
around,around,6,736.7299999999997,2.8673083548951777,0.7393356041004382,0.4090909090909091,0.09090909090909091,22
adam,Adam,4,37.06,1.568905414982879,0.8573722350015565,0.18181818181818182,0.0,11
sandlers,Sandler's,8,1.0,0.0,1.0,0.18181818181818182,0.0,11
neck,neck.,4,59.51,1.774589950264794,0.8386736408850186,0.0,0.0,11
rosemary,"Rosemary, Rosemary,",8,4.939999999999999,0.693726948923647,0.9369339137342146,0.07142857142857142,0.3392857142857143,56
clooney,"Clooney, Clooney.",7,1.0,0.0,1.0,0.26136363636363635,0.17045454545454544,88
may,"(May, May",3,511.37000000000097,2.708735246145102,0.7537513412595351,0.46551724137931033,0.13793103448275862,116
23,"23,",2,1.0,0.0,1.0,0.6867469879518072,0.1566265060240964,83
1928,"1928, 1928.",4,1.0,0.0,1.0,0.2608695652173913,0.13043478260869565,23
29,"29,",2,1.0,0.0,1.0,0.7272727272727273,0.09090909090909091,11
popular,popular,7,23.08000000000001,1.3632358044836936,0.8760694723196638,0.45714285714285713,0.14285714285714285,35
singer,singer,6,15.690000000000023,1.1956229435869385,0.8913070051284605,0.39285714285714285,0.23214285714285715,56
1954,"1954, 1954.",4,1.0,0.0,1.0,0.02857142857142857,0.11428571428571428,35
she,"She, she, she,",3,3732.879999999993,3.572044028989923,0.6752687246372777,0.32051282051282054,0.12179487179487179,312
bing,Bing,4,4.57,0.6599162000698503,0.9400076181754679,0.5454545454545454,0.18181818181818182,11
crosby,"Crosby,",6,1.4700000000000002,0.16731733474817603,0.9847893332047112,0.36363636363636365,0.18181818181818182,11
danny,Danny,5,81.33000000000001,1.9102507723001485,0.8263408388818049,0.2727272727272727,0.0,11
kaye,"Kaye,",4,1.0,0.0,1.0,0.2727272727272727,0.09090909090909091,11
nveraellen,"nVera-Ellen,",10,1.0,0.0,1.0,0.2727272727272727,0.45454545454545453,11
starred,starred,7,0.7100000000000005,-0.1487416512809246,1.0135219682982655,0.2826086956521739,0.15217391304347827,46
white,White,5,171.45000000000002,2.2341374894509625,0.7968965918680943,0.09090909090909091,0.09090909090909091,11
christmas,Christmas.,9,122.43000000000005,2.087887849492933,0.8101920136824604,0.0,0.0,11
clooneys,Clooney's,8,1.0,0.0,1.0,0.045454545454545456,0.3181818181818182,22
recordings,"recordings, recordings,",10,1.75,0.24303804868629442,0.9779056319376096,0.30303030303030304,0.24242424242424243,33
1946,"1946, 1946)",4,1.0,0.0,1.0,0.2,0.14285714285714285,35
were,"Were, were",4,1662.8200000000052,3.2208452394554135,0.7071958873222324,0.3353658536585366,0.14634146341463414,164
columbia,"Columbia, Columbia,",8,4.879999999999997,0.6884198220027108,0.9374163798179349,0.15217391304347827,0.17391304347826086,46
records,"Records, Records,, Records.",7,40.51000000000011,1.6075622431835914,0.8538579778924023,0.21238938053097345,0.12389380530973451,113
big,big,3,682.8199999999998,2.8343062332429763,0.7423357969779115,0.45454545454545453,0.09090909090909091,11
band,"Band, band",4,53.40999999999999,1.7276225779691365,0.842943402002806,0.09090909090909091,0.2727272727272727,22
tony,Tony,4,68.69000000000004,1.8368935163764342,0.8330096803294148,0.34782608695652173,0.21739130434782608,23
pastor,"Pastor., pastor",6,4.290000000000002,0.6324572921847245,0.9425038825286617,0.13043478260869565,0.043478260869565216,23
twice,twice,5,62.56999999999999,1.79636615497752,0.8366939859111336,0.37142857142857144,0.08571428571428572,35
jose,Jose,4,4.450000000000002,0.6483600109809319,0.9410581808199153,0.5454545454545454,0.13636363636363635,22
ferrer,"Ferrer, Ferrer,",6,0.13999999999999999,-0.8538719643217619,1.0776247240292505,0.4090909090909091,0.25757575757575757,66
1953,"1953, 1953,, 1953.",4,1.0,0.0,1.0,0.2112676056338028,0.09859154929577464,71
until,until,5,302.47000000000054,2.4806823063254897,0.7744834266976843,0.640625,0.1328125,128
1961,"(1961), (1961,, 1961",4,1.0,0.0,1.0,0.34285714285714286,0.11428571428571428,35
then,then,4,1489.529999999999,3.1730492545824514,0.7115409768561416,0.4811320754716981,0.1509433962264151,106
again,"again, again,",5,792.7099999999996,2.8991143368327665,0.7364441511970216,0.4090909090909091,0.045454545454545456,22
1964,"(1964), 1964",4,1.0,0.0,1.0,0.29411764705882354,0.20588235294117646,34
1967,"(1967),, 1967)",4,1.0,0.0,1.0,0.391304347826087,0.043478260869565216,23
whom,"(whom, whom",4,35.200000000000024,1.54654266347813,0.8594052124110789,0.37777777777777777,0.15555555555555556,45
five,five,4,285.4500000000004,2.4555300473427044,0.7767699956961189,0.6086956521739131,0.15942028985507245,69
children,"Children"", children, children,",8,175.1000000000002,2.243286146083448,0.7960648958105951,0.36764705882352944,0.14705882352941177,68
miguel,Miguel,6,1.0,0.0,1.0,0.11538461538461539,0.14615384615384616,130
1955,"1955, 1955), 1955,, 1955.",4,1.0,0.0,1.0,0.3333333333333333,0.1111111111111111,45
gabriel,Gabriel,7,5.709999999999997,0.756636108245848,0.9312148992503778,0.18181818181818182,0.3181818181818182,22
1956,"1956),, 1956,",4,1.0,0.0,1.0,0.2,0.08571428571428572,35
debby,Debby,5,1.3900000000000003,0.143014800254095,0.9869986545223551,0.18181818181818182,0.18181818181818182,22
boone,"Boone,, Boone.",5,1.0,0.0,1.0,0.13636363636363635,0.09090909090909091,22
once,once,4,344.8799999999996,2.5376680098458313,0.769302908195833,0.44680851063829785,0.1702127659574468,47
dante,Dante,5,5.159999999999999,0.7126497016272113,0.935213663488435,0.2727272727272727,0.2727272727272727,11
depaolo,DePaolo,7,1.0,0.0,1.0,0.2727272727272727,0.18181818181818182,11
1997,"1997, 1997), 1997).",4,1.0,0.0,1.0,0.2765957446808511,0.06382978723404255,47
betty,"Betty, Betty,",5,24.43,1.3879234669734366,0.8738251393660512,0.5652173913043478,0.2608695652173913,23
brother,"brother, brother,",7,283.9399999999997,2.4532265779981883,0.7769794020001651,0.25925925925925924,0.2716049382716049,81
nick,"Nick,",4,60.03999999999999,1.778440683571233,0.838323574220797,0.2727272727272727,0.18181818181818182,11
well,well,4,2990.6499999999974,3.4757655899076494,0.6840213100083963,0.425531914893617,0.19148936170212766,47
nephew,"nephew, nephew,",6,16.589999999999993,1.2198463860243611,0.8891048739977853,0.391304347826087,0.17391304347826086,23
george,"-George, George",6,146.54999999999978,2.1659858227744624,0.8030921979295988,0.38934426229508196,0.19672131147540983,244
nicks,(Nick's,5,0.71,-0.14874165128092473,1.0135219682982657,0.36363636363636365,0.2727272727272727,11
all,all,3,5161.8599999999915,3.712806221429865,0.6624721616881935,0.7246376811594203,0.11594202898550725,69
entertainers,entertainers.,12,0.7300000000000001,-0.1366771398795441,1.0124251945345042,0.0,0.0,11
1945,1945,4,1.0,0.0,1.0,0.22857142857142856,0.14285714285714285,35
sisters,sisters,7,27.35,1.4369573306694499,0.8693675153936863,0.0,0.09090909090909091,11
won,"won, won.",3,759.3899999999995,2.8804648738501144,0.7381395569227174,0.2608695652173913,0.06521739130434782,46
cincinnatis,Cincinnati's,11,1.0,0.0,1.0,0.09090909090909091,0.0,11
station,station,7,79.08000000000001,1.8980666606416354,0.827448485396215,0.45454545454545453,0.36363636363636365,11
wlw,WLW,3,1.0,0.0,1.0,0.36363636363636365,0.2727272727272727,11
singers,singers.,7,3.14,0.49692964807321494,0.9548245774478894,0.0,0.0,11
maysville,"Maysville,",9,1.0,0.0,1.0,0.18181818181818182,0.2727272727272727,11
kentucky,"Kentucky,",8,5.22,0.7176705030022621,0.9347572269997944,0.2727272727272727,0.09090909090909091,11
60,60,2,1.0,0.0,1.0,0.6363636363636364,0.09090909090909091,22
miles,miles,5,88.24,1.9456654994321345,0.8231213182334425,0.18181818181818182,0.0,11
up,up,2,3670.0,3.5646660642520915,0.6759394487043552,0.5428571428571428,0.02857142857142857,35
ohio,"Ohio, Ohio,",4,8.709999999999994,0.9400181550076637,0.9145438040902133,0.5,0.20689655172413793,58
river,River,5,55.47000000000002,1.7440581658788354,0.8414492576473787,0.5454545454545454,0.36363636363636365,11
cincinnati,"Cincinnati,",10,3.2199999999999993,0.507855871695831,0.9538312843912883,0.36363636363636365,0.2727272727272727,11
andrew,Andrew,6,21.269999999999992,1.3277674899027283,0.879293864554298,0.17647058823529413,0.3235294117647059,34
joseph,Joseph,6,19.98000000000001,1.3005954838899638,0.8817640469190947,0.22033898305084745,0.22033898305084745,59
frances,Frances,7,4.670000000000001,0.6693168805661119,0.9391530108576263,0.45454545454545453,0.18181818181818182,11
marie,Marie,5,26.429999999999996,1.42209716313171,0.8707184397152993,0.391304347826087,0.17391304347826086,23
guilfoyle,"Guilfoyle,",9,1.0,0.0,1.0,0.2727272727272727,0.2727272727272727,11
both,both,4,295.33000000000067,2.470307565396134,0.7754265849639871,0.5434782608695652,0.2608695652173913,92
rosemarys,(Rosemary's,9,1.0,0.0,1.0,0.18181818181818182,0.09090909090909091,11
paternal,paternal,8,0.8000000000000003,-0.0969100130080564,1.0088100011825498,0.4090909090909091,0.2727272727272727,22
greatgrandparents,"great-grandparents,",17,1.0,0.0,1.0,0.18181818181818182,0.09090909090909091,11
nicholas,Nicholas,8,6.799999999999998,0.8325089127062365,0.9243173715721601,0.2727272727272727,0.2727272727272727,11
bridget,Bridget,7,1.0,0.0,1.0,0.5454545454545454,0.2727272727272727,11
byron,"Byron,",5,3.0599999999999996,0.48572142648158,0.955843506683493,0.2727272727272727,0.09090909090909091,11
grandmother,"grandmother, grandmother,",11,27.779999999999987,1.4437322414015972,0.8687516144180367,0.13043478260869565,0.13043478260869565,23
crescentia,Crescentia,10,1.0,0.0,1.0,0.09090909090909091,0.36363636363636365,11
koch,"Koch, Koch,",4,1.0,0.0,1.0,0.2978723404255319,0.0851063829787234,47
german,"German, German,, German.",6,31.840000000000003,1.5029730590656314,0.8633660855394885,0.3235294117647059,0.14705882352941177,34
doing,doing,5,1029.25,3.0125208756695234,0.7261344658482255,0.2727272727272727,0.12121212121212122,33
