word,original_forms,difficulty,regression_probability,total_occurrences
grew,grew,0.86668884341511,0.0,12
citizen,citizen,0.8977427136896489,0.0,12
absurd,Absurd.,0.9102527972810907,0.0,12
trained,trained,0.8840416646907899,0.0,12
extensively,extensively,1.019515469544476,0.0,12
coolidge,Coolidge,1.019515469544476,0.0,12
ironically,"ironically,",0.9797530480774926,0.0,12
houses,houses,0.8835011010963564,0.0,12
lionheart,"Lionheart,",1.0563444325716722,0.0,12
russian,Russian,0.8664736125363993,0.0,12
terrible,Terrible.,0.8206163411952515,0.0,12
colony,Colony.,0.9297889357524619,0.0,12
changed,changed,0.8178124272365755,0.0,12
scotia,"Scotia,",1.0281639927246806,0.0,12
talking,talking,0.7548171573909593,0.0,12
studying,studying,0.8830290027859155,0.0,12
gallienne,"Gallienne,",1.0,0.0,12
stage,stage,0.8492109974015954,0.0,23
hayes,Hayes.,0.931076852548419,0.0,12
brooklyn,"Brooklyn,",0.8966905956241825,0.0,12
fdr,FDR,1.0,0.0,12
military,military,0.8531528493989563,0.0,24
aide,aide,0.9722407845957618,0.0,12
previously,previously,0.8856655841028013,0.0,12
1915,"1915),",1.0,0.0,12
1856,"1856,",1.0,0.0,12
readers,readers.,0.9522686539057414,0.0,11
not,not,0.6605094054238664,0.0,23
did,did,0.6936845409605521,0.0,23
pacific,Pacific,0.9104157750833634,0.0,12
promote,promote,0.9414146736847419,0.0,11
railways,railways.,1.0547327264843602,0.0,12
meeting,meeting,0.8071040743484678,0.0,12
navy,Navy,0.8718396268848777,0.0,12
yachtsman,yachtsman.,1.1110771590560324,0.0,12
2005,2005,1.0,0.0,11
1995,1995),1.0,0.0,12
religion,Religion.,0.8962033427022008,0.0,11
associated,associated,0.9460649029981402,0.0,12
syndicated,syndicated,1.0352014675709333,0.0,11
see,(see,0.6902104666028396,0.0,12
economist,economist,1.0597797562888902,0.0,12
area,area.,0.829582021026982,0.0,11
gibbons,Gibbons,0.9606391553750538,0.0,12
subsequent,subsequent,0.9911899988174492,0.0,12
cairo,Cairo,0.9612262489668565,0.0,12
conferences,Conferences.,0.9934652720630797,0.0,12
trial,trial,0.8460488066164064,0.0,11
men,"men, men.",0.7662336997216828,0.0,23
landings,landings.,0.9875708575312356,0.0,12
strong,strong,0.8237436522703446,0.0,11
too,too,0.7147983656968541,0.0,11
north,North,0.8358759175030505,0.0,12
each,each,0.7814955041788804,0.0,12
discussion,discussion,0.9014346648418872,0.0,11
1643,1643),1.0,0.0,11
large,large,0.8529523150103371,0.0,12
commission,commission,0.8964318893116717,0.0,12
stella,Stella,0.9118289414775909,0.0,12
seney,Seney.,1.0,0.0,11
