word,original_forms,length,frequency,log_frequency,difficulty,predictability,logit_predictability,skip_probability,regression_probability,total_occurrences,pred_class
position,"position, position.",8,72.07999999999998,1.8578147779710072,0.8311077474571814,0.00013057663809712172,-3.384316270202108,0.21739130434782608,0.043478260869565216,23,Class 1
1879,"1879, 1879,",4,1.0,0.0,1.0,5.0000000000000016e-05,-3.579060091743962,0.22727272727272727,0.18181818181818182,22,Class 1
left,left,4,484.4500000000004,2.6852489602420073,0.7558864581598175,0.0018551681457490512,-2.691164426261655,0.30434782608695654,0.13043478260869565,46,Class 1
home,home,4,774.33,2.888926085535086,0.7373703558604469,0.0,-2.5530000000000004,0.36363636363636365,0.0,11,Class 1
for,"""for, For, for",3,6895.1000000000595,3.8385405691533525,0.6510417664406022,0.15619348222036092,-1.9822490561824873,0.6028225806451613,0.10080645161290322,496,Class 1
nearby,nearby,6,8.33,0.9206450014067878,0.9163049998721106,0.0,-2.5530000000000004,0.36363636363636365,0.2727272727272727,11,Class 1
detroit,Detroit,7,10.550000000000004,1.0232524596337111,0.9069770491242081,0.0,-2.552999999999999,0.3181818181818182,0.18181818181818182,22,Class 1
work,work,4,798.0199999999993,2.9020137757878186,0.7361805658374718,0.012860128752838257,-2.335682165287051,0.46551724137931033,0.15517241379310345,58,Class 1
apprentice,apprentice,10,1.94,0.287801729930226,0.9738362063699794,0.0,-2.5530000000000004,0.45454545454545453,0.18181818181818182,11,Class 1
machinist,"machinist,",9,0.4100000000000001,-0.38721614328026455,1.0352014675709333,0.0,-2.5530000000000004,0.18181818181818182,0.09090909090909091,11,Class 1
james,"James, James,",5,65.8400000000001,1.8184898222042134,0.8346827434359796,0.006666926350575761,-3.7421203269299737,0.3475177304964539,0.1347517730496454,141,Class 1
f,F.,1,1.0,0.0,1.0,0.23099534802806126,-2.263807313941529,0.723404255319149,0.06382978723404255,47,Class 1
flower,Flower,6,22.759999999999994,1.357172257723034,0.8766207038433607,0.0,-2.5530000000000004,0.45454545454545453,0.0,11,Class 1
,"&, -, --, ...",0,1.0,0.0,1.0,9.556701484833807e-05,-4.208541056379065,0.9032258064516129,0.016129032258064516,372,Class 1
bros,"Bros.,",4,1.0999999999999999,0.04139268515822508,0.9962370286219795,0.0,-2.5530000000000004,0.5454545454545454,0.09090909090909091,11,Class 1
later,later,5,291.94000000000017,2.465293603686636,0.7758823996648515,0.00261336556991031,-3.713060944330488,0.43333333333333335,0.12666666666666668,150,Class 1
dry,Dry,3,42.82,1.6316466629584192,0.8516684851855983,0.0,-2.5530000000000004,0.36363636363636365,0.09090909090909091,11,Class 1
dock,Dock,4,9.75,0.9890046156985369,0.9100904894819515,0.0,-2.5530000000000004,0.09090909090909091,0.09090909090909091,11,Class 1
co,"Co., Co.,",2,5.5900000000000025,0.7474118078864236,0.9320534720103251,5.0000000000000016e-05,-3.579060091743962,0.2727272727272727,0.045454545454545456,22,Class 1
rae,Rae,3,1.0,0.0,1.0,0.0,-2.5530000000000004,0.5454545454545454,0.5454545454545454,11,Class 1
baldwin,"""Baldwin, Baldwin, Baldwin,",7,1.0,0.0,1.0,0.0,-2.552999999999998,0.19696969696969696,0.19696969696969696,66,Class 1
iii,"III, III,, III:",3,0.04000000000000002,-1.3979400086720375,1.127085455333822,8.405797101449278e-05,-4.277970589018833,0.6086956521739131,0.13043478260869565,69,Class 1
april,"(April, April",5,20.65000000000005,1.3149200559924175,0.8804618130915994,0.00010435384910719425,-4.388093083153445,0.578125,0.140625,128,Class 1
3,"3,",1,1.0,0.0,1.0,5.217391304347828e-05,-3.623671400080656,0.8695652173913043,0.13043478260869565,23,Class 1
1958,"(1958),, 1958,",4,1.0,0.0,1.0,2.6666666666666673e-05,-3.1002320489301116,0.17777777777777778,0.15555555555555556,45,Class 1
massapequa,"Massapequa,",10,1.0,0.0,1.0,0.0,-2.5530000000000004,0.45454545454545453,0.18181818181818182,11,Class 1
long,"Long, long",4,675.16,2.8294067045093914,0.7427812086809641,0.00015085427962595026,-3.9507813104585696,0.48936170212765956,0.1276595744680851,47,Class 1
island,"Island, Island,, Island., island",6,39.57000000000007,1.59736605026603,0.8547849045212684,0.08474479904076049,-2.8864872332292797,0.36893203883495146,0.1553398058252427,103,Class 1
new,"New, new",3,723.7799999999991,2.859606578206228,0.740035765617619,0.010310240259948908,-3.1333988375290542,0.5167464114832536,0.13875598086124402,209,Class 1
york,"York, York,, York.",4,138.61000000000033,2.14179456352366,0.8052914033160328,0.16898158002591335,-1.7427824939819334,0.44508670520231214,0.12138728323699421,173,Class 1
usa,USA),3,3.9799999999999995,0.5998830720736877,0.945465175266028,0.0,-2.5530000000000004,0.6363636363636364,0.09090909090909091,11,Class 1
american,American,8,102.2200000000003,2.009535876619224,0.8173149203073469,0.0015978588769926213,-3.3111838983093227,0.24719101123595505,0.15730337078651685,267,Class 1
actor,"actor, actor,, actor.",5,26.329999999999966,1.4204508591060685,0.8708681037176306,7.608695652173919e-05,-4.1143957917842915,0.3804347826086957,0.15217391304347827,92,Class 1
oldest,oldest,6,9.370000000000003,0.9717395908877787,0.9116600371920203,0.001800394643890285,-2.682248730802869,0.45454545454545453,0.22727272727272727,22,Class 1
best,"""Best, Best, best",4,404.36999999999966,2.6067789280323534,0.7630200974516033,0.0006715507390442784,-3.8935064912354607,0.5375,0.125,80,Class 1
known,known,5,123.53000000000004,2.0917724414196837,0.8098388689618472,0.0020993910900930337,-3.404945998899589,0.3950617283950617,0.18518518518518517,81,Class 1
brothers,"Brothers, brothers, brothers"",",8,47.05999999999996,1.6726519228400034,0.8479407342872719,6.811594202898549e-05,-3.950820994549743,0.2898550724637681,0.18840579710144928,69,Class 1
daniel,"Daniel, Daniel,",6,21.88,1.3400473176613936,0.878177516576237,5.217391304347828e-05,-3.623671400080656,0.34782608695652173,0.21739130434782608,23,Class 1
stephen,Stephen,7,13.289999999999994,1.1235249809427317,0.8978613653688428,0.0,-2.5530000000000004,0.18181818181818182,0.5454545454545454,11,Class 1
three,"Three, three",5,542.2400000000004,2.734191551493299,0.7514371316824278,0.004278220164172176,-3.369548610172689,0.2898550724637681,0.15942028985507245,69,Class 1
quarters,quarters,8,16.16,1.2084413564385676,0.8901416948692215,0.0,-2.5530000000000004,0.2727272727272727,0.2727272727272727,11,Class 1
irish,Irish,5,1.5500000000000005,0.1903316981702914,0.9826971183481558,0.0,-2.552999999999999,0.4090909090909091,0.045454545454545456,22,Class 1
one,one,3,3072.239999999994,3.487455139290589,0.6829586237008557,0.004989350451162542,-2.6928063376598623,0.47183098591549294,0.08450704225352113,142,Class 1
quarter,quarter,7,26.020000000000003,1.415307292225567,0.8713357007067667,0.0,-2.5530000000000004,0.09090909090909091,0.09090909090909091,11,Class 1
french,French,6,69.43000000000002,1.8415471652565518,0.8325866213403126,3.5294117647058834e-05,-3.277277711819267,0.35294117647058826,0.058823529411764705,34,Class 1
descent,"descent, descent.",7,2.590000000000002,0.41329976408125185,0.9624272941744321,3.5294117647058834e-05,-3.277277711819267,0.17647058823529413,0.11764705882352941,34,Class 1
has,has,3,1133.9199999999987,3.0545824154174386,0.7223106895075048,0.017718485600329095,-2.500961772640637,0.48214285714285715,0.17857142857142858,56,Class 1
appeared,appeared,8,9.779999999999989,0.9903388547876019,0.9099691950193082,0.0002895351275109383,-3.839497906319647,0.2978723404255319,0.14893617021276595,47,Class 1
movies,"movies, movies,",6,46.0,1.662757831681574,0.8488401971198564,0.00010130034461164648,-4.026175092292697,0.391304347826087,0.15217391304347827,46,Class 1
such,such,4,291.22,2.464221197534445,0.7759798911332323,0.006143561420296706,-3.786802200869492,0.4647887323943662,0.07042253521126761,71,Class 1
cooler,"Cooler,",6,7.060000000000001,0.8488047010518038,0.9228359362680181,0.0,-2.5530000000000004,0.36363636363636365,0.09090909090909091,11,Class 1
hunt,Hunt,4,25.86000000000001,1.4126285205443752,0.8715792254050568,0.0,-2.5530000000000004,0.6363636363636364,0.18181818181818182,11,Class 1
red,Red,3,148.05999999999997,2.170437745046183,0.8026874777230742,0.0,-2.5530000000000004,0.8181818181818182,0.36363636363636365,11,Class 1
beetlejuice,"Beetlejuice,",11,1.0,0.0,1.0,0.0,-2.5530000000000004,0.45454545454545453,0.09090909090909091,11,Class 1
ghosts,Ghosts,6,14.080000000000002,1.1486026548060937,0.8955815768358094,0.0,-2.5530000000000004,0.36363636363636365,0.18181818181818182,11,Class 1
mississippi,"Mississippi, Mississippi,",11,6.650000000000003,0.8228216453031046,0.9251980322451724,5.217391304347828e-05,-3.623671400080656,0.34782608695652173,0.13043478260869565,23,Class 1
talk,Talk,4,855.0,2.9319661147281733,0.7334576259338023,0.0,-2.5530000000000004,0.6363636363636364,0.0,11,Class 1
radio,"""Radio, Radio,, radio",5,77.17999999999999,1.8875047742353797,0.8284086568876925,3.5294117647058834e-05,-3.277277711819267,0.7058823529411765,0.4411764705882353,34,Class 1
final,"Final, final",5,49.66999999999999,1.6960941599952235,0.845809621818616,5.0000000000000016e-05,-3.579060091743962,0.4090909090909091,0.18181818181818182,22,Class 1
fantasy,Fantasy:,7,16.240000000000002,1.2105860249051565,0.8899467250086222,0.0,-2.5530000000000004,0.6363636363636364,0.18181818181818182,11,Class 1
spirits,Spirits,7,16.139999999999997,1.2079035303860517,0.8901905881467228,0.0,-2.5530000000000004,0.45454545454545453,0.09090909090909091,11,Class 1
within,"Within, within",6,59.160000000000004,1.7720281653248549,0.8389065304250135,8.345424452620666e-05,-3.501121177340857,0.782608695652174,0.34782608695652173,23,Class 1
voice,"(voice),",5,86.15999999999998,1.9353056902899253,0.8240631190645525,0.0,-2.5530000000000004,0.45454545454545453,0.0,11,Class 1
cat,Cat,3,66.33000000000001,1.8217099972983766,0.8343900002456018,0.0,-2.5530000000000004,0.5454545454545454,0.0,11,Class 1
hat,"Hat,",3,64.18000000000002,1.807399712759485,0.8356909352036831,0.0,-2.5530000000000004,0.7272727272727273,0.5454545454545454,11,Class 1
pearl,Pearl,5,15.669999999999998,1.19506899646859,0.8913573639574005,0.0,-2.5530000000000004,0.6363636363636364,0.09090909090909091,11,Class 1
harbor,"Harbor,",6,11.019999999999998,1.042181594515766,0.905256218680385,0.0,-2.5530000000000004,0.36363636363636365,0.09090909090909091,11,Class 1
thomas,Thomas,6,32.07999999999998,1.506234359612124,0.8630696036716254,9.930734222854532e-05,-3.7202041547563396,0.27586206896551724,0.13793103448275862,58,Class 1
magic,Magic,5,52.68999999999999,1.7217281985727875,0.843479254675201,0.0,-2.5530000000000004,0.6363636363636364,0.18181818181818182,11,Class 1
railroad,"Railroad, Railroad,",8,12.430000000000005,1.0944711286416444,0.9005026246689417,0.30994749575545893,-1.9970151749566238,0.22857142857142856,0.05714285714285714,35,Class 1
along,"Along, along",5,182.94000000000003,2.2623086747490238,0.7943355750228158,0.0,-2.552999999999999,0.36363636363636365,0.045454545454545456,22,Class 1
polly,"Polly,",5,6.61,0.8202014594856404,0.9254362309558511,0.0,-2.5530000000000004,0.5454545454545454,0.2727272727272727,11,Class 1
spongebob,SpongeBob,9,1.0,0.0,1.0,0.0,-2.5530000000000004,0.2727272727272727,0.18181818181818182,11,Class 1
squarepants,SquarePants,11,1.0,0.0,1.0,0.0,-2.5530000000000004,0.2727272727272727,0.18181818181818182,11,Class 1
movie,"Movie,, movie",5,122.96000000000002,2.089763854491689,0.8100214677734819,2.5000000000000008e-05,-3.06603004587198,0.5227272727272727,0.18181818181818182,44,Class 1
aviator,Aviator.,7,0.5499999999999999,-0.25963731050575606,1.0236033918641598,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
young,"Young,, young,",5,243.18000000000006,2.385927854125336,0.7830974678067872,5.217391304347828e-05,-3.623671400080656,0.30434782608695654,0.08695652173913043,23,Class 1
job,job,3,413.0,2.615950051656401,0.7621863589403272,0.0,-2.5530000000000004,0.45454545454545453,0.0,11,Class 1
busboy,busboy,6,1.69,0.22788670461367347,0.9792830268533024,0.0,-2.5530000000000004,0.09090909090909091,0.0,11,Class 1
at,"At, at",2,3217.1000000000013,3.507464560676019,0.6811395853930846,0.039361949456474477,-3.1410048185331867,0.6675257731958762,0.10051546391752578,388,Class 1
famous,famous,6,45.01999999999999,1.6534054906645,0.8496904099395907,0.0011709859777569846,-3.4320858326957624,0.34285714285714286,0.18571428571428572,70,Class 1
disco,disco,5,5.759999999999999,0.760422483423212,0.9308706833251624,0.0,-2.5530000000000004,0.0,0.09090909090909091,11,Class 1
studio,Studio,6,23.329999999999995,1.3679147387937525,0.8756441146551134,0.0,-2.5530000000000004,0.09090909090909091,0.36363636363636365,11,Class 1
54,54.,2,1.0,0.0,1.0,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
married,married,7,238.4900000000006,2.377470173582138,0.783866347856171,0.00027208537444222216,-3.4342988107643593,0.2926829268292683,0.24390243902439024,123,Class 1
actress,"Actress, actress, actress.",7,16.019999999999985,1.204662511748221,0.8904852262047072,7.608695652173919e-05,-4.1143957917842915,0.2717391304347826,0.15217391304347827,92,Class 1
kim,Kim,3,30.160000000000004,1.4794313371977361,0.8655062420729329,0.0,-2.5530000000000004,0.5454545454545454,0.09090909090909091,11,Class 1
basinger,Basinger,8,1.0,0.0,1.0,0.0,-2.5530000000000004,0.18181818181818182,0.45454545454545453,11,Class 1
1993,"1993, 1993)",4,1.0,0.0,1.0,5.217391304347828e-05,-3.623671400080656,0.2608695652173913,0.17391304347826086,23,Class 1
2002,"2002), 2002.",4,1.0,0.0,1.0,3.333333333333334e-05,-3.2370400611626406,0.36363636363636365,0.09090909090909091,33,Class 1
liberal,liberal,7,3.98,0.5998830720736877,0.9454651752660284,0.00015340409990225568,-3.298745226670165,0.2727272727272727,0.13636363636363635,22,Class 1
democrat,"Democrat, Democrat,",8,1.69,0.22788670461367358,0.9792830268533024,5.217391304347828e-05,-3.623671400080656,0.17391304347826086,0.0,23,Class 1
always,always,6,655.25,2.816407029618638,0.7439629973073966,0.0,-2.5530000000000004,0.2727272727272727,0.09090909090909091,11,Class 1
active,active,6,11.449999999999996,1.058805486675907,0.9037449557567357,5.217391304347828e-05,-3.623671400080656,0.17391304347826086,0.08695652173913043,23,Class 1
frequently,frequently,10,3.2700000000000005,0.5145477526602862,0.953222931576338,0.0,-2.5530000000000004,0.18181818181818182,0.18181818181818182,11,Class 1
rumored,rumored,7,1.16,0.06445798922691846,0.9941401827975529,0.0,-2.5530000000000004,0.18181818181818182,0.09090909090909091,11,Class 1
candidate,"candidate, candidate.",9,8.509999999999994,0.9299295600845879,0.9154609490832187,7.659574468085102e-05,-4.1248367362886205,0.2127659574468085,0.10638297872340426,47,Class 1
public,public,6,71.08000000000001,1.8517474191332643,0.8316593255333398,0.0,-2.5530000000000004,0.5454545454545454,0.2727272727272727,11,Class 1
office,"Office, office, office.",6,203.89999999999978,2.3094172257781365,0.7900529794747153,8.428571428571433e-05,-4.282644154654106,0.24285714285714285,0.08571428571428572,70,Class 1
particular,"particular,",10,27.9,1.445604203273598,0.8685814360660367,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
most,most,4,350.7599999999994,2.5450100614050637,0.7686354489631754,0.003045309824957289,-3.063809035443717,0.4268292682926829,0.08536585365853659,82,Class 1
frequent,frequent,8,2.75,0.4393326938302628,0.9600606641972488,0.0,-2.5530000000000004,0.09090909090909091,0.09090909090909091,11,Class 1
hosts,hosts,5,1.8799999999999992,0.27415784926367975,0.9750765591578472,0.0,-2.5530000000000004,0.2727272727272727,0.0,11,Class 1
saturday,Saturday,8,47.51,1.6767850304192045,0.8475649972346173,0.0,-2.552999999999999,0.36363636363636365,0.13636363636363635,22,Class 1
night,Night,5,866.0400000000004,2.9375379513453983,0.7329510953322363,0.0,-2.552999999999999,0.6363636363636364,0.09090909090909091,22,Class 1
live,"Live, Live,",4,344.5900000000001,2.5373026700712837,0.769336120902611,0.0,-2.552999999999999,0.5454545454545454,0.13636363636363635,22,Class 1
leading,"Leading, leading",7,20.86000000000001,1.3193143040905115,0.880062335991771,0.00025917583302103485,-3.6376356765889617,0.2857142857142857,0.11428571428571428,35,Class 1
show,"Show""., show",4,488.3500000000002,2.6887311920547985,0.7555698916313818,6.857142857142857e-05,-3.960168125820291,0.2857142857142857,0.05714285714285714,35,Class 1
eleven,eleven,6,12.98,1.1132746924643506,0.8987932097759684,0.0,-2.5530000000000004,0.36363636363636365,0.09090909090909091,11,Class 1
times,"times, times,",5,220.0200000000002,2.3424621603442457,0.7870488945141599,0.015797570138921718,-2.192056382047355,0.38235294117647056,0.08823529411764706,34,Class 1
making,making,6,222.53000000000003,2.34738856792903,0.7866010392791796,5.217391304347828e-05,-3.623671400080656,0.4782608695652174,0.30434782608695654,23,Class 1
cameo,cameo,5,0.47000000000000003,-0.3279021420642827,1.0298092856422076,5.217391304347828e-05,-3.623671400080656,0.391304347826087,0.13043478260869565,23,Class 1
appearances,appearances,11,3.060000000000002,0.4857214264815798,0.955843506683493,0.0058694396658026575,-3.454552530760523,0.13043478260869565,0.0,46,Class 1
regularly,regularly.,9,3.37,0.5276299008713387,0.9520336453753331,0.0,-2.5530000000000004,0.0,0.0,11,Class 1
played,played,6,56.26999999999999,1.7502769151539908,0.8408839168041815,0.00036534499881662146,-3.906047676934476,0.21818181818181817,0.23636363636363636,55,Class 1
barrett,Barrett,7,1.0,0.0,1.0,0.0,-2.5530000000000004,0.18181818181818182,0.18181818181818182,11,Class 1
travis,Travis,6,13.78,1.1392492175716067,0.8964318893116718,0.0,-2.5530000000000004,0.18181818181818182,0.09090909090909091,11,Class 1
about,about,5,3631.490000000001,3.5600848525864137,0.6763559224921446,0.0005349224668968826,-2.7741950663618753,0.5454545454545454,0.21212121212121213,33,Class 1
